rt,responses,time_elapsed,subject,prolificID,demoID,trialType,key_press,stim,corrresp,phase,stimNum,trialNum,corr,repeatTrial,motorSwitch,pracCounter,hierarchy
null,,3205085,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1878,,3206973,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,76,img/o_t_check.png,68,test,3,416,0,,,,"pattern,color,shape"
null,,3207985,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1811,,3209805,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,68,img/b_t_check.png,75,test,7,417,0,,,,"pattern,color,shape"
null,,3210817,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1105,,3211934,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_check.png,74,test,6,418,1,,,,"pattern,color,shape"
null,,3212946,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1677,,3214633,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/b_d_dots.png,83,test,2,419,1,,,,"pattern,color,shape"
null,,3215646,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
984,,3216640,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,72,img/o_d_check.png,72,test,5,420,1,,,,"pattern,color,shape"
null,,3217650,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1756,,3219418,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,68,img/b_t_check.png,75,test,7,421,0,,,,"pattern,color,shape"
null,,3220429,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1245,,3221685,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,70,img/o_t_dots.png,65,test,1,422,0,,,,"pattern,color,shape"
null,,3222697,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
790,,3223497,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,70,img/b_t_dots.png,70,test,4,423,1,,,,"pattern,color,shape"
null,,3224508,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
2100,,3226619,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,76,img/o_t_check.png,68,test,3,424,0,,,,"pattern,color,shape"
null,,3227631,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1121,,3228764,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,75,img/o_t_check.png,68,test,3,425,0,,,,"pattern,color,shape"
null,,3229773,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1654,,3231437,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/o_d_dots.png,76,test,8,426,0,,,,"pattern,color,shape"
null,,3232450,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1011,,3233470,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,74,img/b_d_check.png,74,test,6,427,1,,,,"pattern,color,shape"
null,,3234483,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1532,,3236026,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/o_d_dots.png,76,test,8,428,0,,,,"pattern,color,shape"
null,,3237037,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
2237,,3239285,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,68,img/b_t_check.png,75,test,7,429,0,,,,"pattern,color,shape"
null,,3240296,FlatDy0b0gla92,vx79du4x2b,msl000833,feedback,null,,na,test,,,,,,,
1687,,3241995,FlatDy0b0gla92,vx79du4x2b,msl000833,rl,83,img/b_d_dots.png,83,test,2,430,1,,,,"pattern,color,shape"
