"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill"
"26841","8",2,"forced",10,72,"learn",7,5,0,1,0.1,0.037,0,62,"R",2,1,1,1,1,0,1,"R",1,1,0,7,72,-0.063,"1","1","sw/rep/sw","6",1,2,"1/0/0",1,"1/0/1",1,1
"26842","8",2,"forced",10,73,"learn",1,1,1,1,0.7,0.717,0,67,"L",1,1,1,1,1,0,1,"L",1,1,1,1,73,0.017,"6","5","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"26843","8",2,"forced",10,74,"learn",7,7,1,1,0.7,0.679,0,63,"R",2,1,1,1,1,1,1,"R",2,1,1,7,74,-0.0209999999999999,"6","5","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1",1,1
"26844","8",2,"forced",10,75,"learn",1,1,1,1,1.1,1.174,0,68,"L",1,1,1,1,1,1,1,"L",1,1,1,1,75,0.0739999999999998,"12","9","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"26845","8",2,"forced",10,76,"learn",4,3,0,1,0.5,0.531,0,73,"L",2,0,1,1,0,1,1,"L",2,1,1,4,76,0.031,"4","4","rep/sw/sw","4",1,2,"1/1/0",0,"1/1/0",1,1
"26846","8",2,"forced",10,77,"learn",4,4,1,1,0.1,0.093,0,74,"L",2,0,0,0,0,0,1,"L",2,1,1,4,77,-0.00700000000000001,"1","1","rep/rep/sw","2",4,0,"1/1/1",1,"1/1/1",1,1
"26847","8",2,"forced",10,78,"learn",8,8,1,1,0.8,0.87,0,75,"R",2,1,0,1,1,0,1,"R",2,1,1,8,78,0.07,"8","6","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,1
"26848","8",2,"forced",10,79,"learn",7,7,1,1,1,0.956,0,64,"R",2,0,0,1,0,0,1,"R",2,1,1,7,79,-0.044,"9","8","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1",1,1
"26849","8",2,"forced",10,80,"learn",2,2,1,1,1.2,1.091,0,76,"L",1,1,1,1,1,1,1,"L",1,1,1,2,80,-0.109,"11","10","sw/sw/sw","6",7,1,"1/1/1",1,"1/1/1",1,1
"26850","8",2,"forced",10,81,"learn",7,2,0,1,0.1,0.014,0,65,"R",2,1,1,1,0,0,0,"L",1,0,0,7,81,-0.086,"1","1","rep/rep/rep","0",2,1,"0/0/0",0,"0/0/0",1,1
"26851","8",2,"forced",10,82,"learn",3,2,0,1,0.4,0.422,0,75,"L",2,1,0,1,0,0,0,"L",1,1,0,3,82,0.022,"2","3","rep/rep/rep","0",7,3,"1/0/0",0,"1/0/0",1,1
"26852","8",2,"forced",10,83,"learn",3,2,0,0,0.1,0.202,0,76,"L",2,0,0,0,0,0,0,"L",1,1,0,3,83,0.102,"1","1","rep/rep/rep","0",3,0,"1/0/0",0,"1/0/0",1,1
"26853","8",2,"forced",10,84,"learn",4,4,1,0,0.3,0.662,0,75,"L",2,0,0,1,0,1,1,"L",2,1,1,4,84,0.362,"6","2","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,NA
"26854","8",2,"forced",10,85,"learn",1,1,1,0,0.5,0.662,0,69,"L",1,0,1,1,0,1,1,"L",1,1,1,1,85,0.162,"6","4","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1
"26855","8",2,"forced",10,86,"learn",1,1,1,1,1,1.016,0,70,"L",1,0,0,0,0,0,0,"L",1,1,1,1,86,0.016,"10","8","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"26856","8",2,"forced",10,87,"learn",2,1,0,1,0.2,0.158,0,77,"L",1,0,0,1,0,0,0,"L",1,1,1,2,87,-0.042,"1","1","rep/rep/rep","0",1,1,"1/1/0",0,"1/1/0",1,1
"26857","8",2,"forced",10,88,"learn",4,7,0,1,0.5,0.488,0,76,"L",2,0,1,1,1,1,1,"R",2,0,1,4,88,-0.012,"3","4","sw/sw/sw","6",2,1,"0/1/0",0,"0/1/0",1,1
"26858","8",2,"forced",10,89,"learn",6,8,0,0,0.6,0.721,0,65,"R",1,1,1,1,0,0,1,"R",2,1,0,6,89,0.121,"6","5","rep/rep/sw","2",4,2,"1/0/0",1,"1/0/1",1,1
"26859","8",2,"forced",10,90,"learn",2,1,0,0,0.1,0.441,0,78,"L",1,1,0,1,1,1,1,"L",1,1,1,2,90,0.341,"3","1","sw/sw/sw","6",6,3,"1/1/0",0,"1/1/0",1,NA
"26860","8",2,"forced",10,91,"learn",6,6,1,1,1.1,1.196,0,66,"R",1,1,0,1,1,0,1,"R",1,1,1,6,91,0.0959999999999999,"12","9","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1",1,1
"26861","8",2,"forced",10,92,"learn",7,7,1,1,1,0.997,0,66,"R",2,0,1,1,0,1,1,"R",2,1,1,7,92,-0.003,"10","8","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"26862","8",2,"forced",10,93,"learn",5,7,0,1,0.2,0.188,0,66,"R",1,0,1,1,0,0,0,"R",2,1,0,5,93,-0.012,"1","1","rep/rep/rep","0",7,1,"1/0/0",1,"1/0/1",1,1
"26863","8",2,"forced",10,94,"learn",7,7,1,1,0.4,0.49,0,67,"R",2,0,1,1,0,0,0,"R",2,1,1,7,94,0.09,"3","3","rep/rep/rep","0",5,1,"1/1/1",1,"1/1/1",1,1
"26864","8",2,"forced",10,95,"learn",6,4,0,0,0.1,0.339,0,67,"R",1,0,1,1,1,0,1,"L",2,0,0,6,95,0.239,"2","1","sw/rep/sw","6",7,2,"0/0/0",1,"0/0/1",1,1
"26865","8",2,"forced",10,96,"learn",1,1,1,1,1.2,1.185,0,71,"L",1,1,0,1,0,1,1,"L",1,1,1,1,96,-0.0149999999999999,"12","10","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"26866","8",2,"forced",11,1,"learn",8,7,0,1,0.9,0.825,0,76,"R",2,NA,NA,NA,NA,NA,NA,"R",2,1,1,8,1,-0.0750000000000001,"8","7",NA,NA,1,NA,"1/1/0",0,"1/1/0",1,1
"26867","8",2,"forced",11,2,"learn",7,7,1,1,0.6,0.542,0,68,"R",2,0,0,1,0,0,0,"R",2,1,1,7,2,-0.0579999999999999,"4","5","rep/rep/rep","0",8,1,"1/1/1",1,"1/1/1",1,1
"26868","8",2,"forced",11,3,"learn",2,2,1,1,0.5,0.589,0,79,"L",1,1,1,1,1,1,1,"L",1,1,1,2,3,0.089,"4","4","sw/sw/sw","6",7,1,"1/1/1",1,"1/1/1",1,1
"26869","8",2,"forced",11,4,"learn",2,2,1,1,1.2,1.118,0,80,"L",1,0,0,0,0,0,0,"L",1,1,1,2,4,-0.0819999999999999,"11","10","rep/rep/rep","0",2,0,"1/1/1",1,"1/1/1",1,1
"26870","8",2,"forced",11,5,"learn",5,2,0,1,0.1,0.152,0,67,"R",1,1,0,1,0,0,0,"L",1,0,1,5,5,0.052,"1","1","rep/rep/rep","0",2,2,"0/1/0",0,"0/1/0",1,1
"26871","8",2,"forced",11,6,"learn",2,5,0,1,0.3,0.204,0,81,"L",1,1,0,1,1,0,1,"R",1,0,1,2,6,-0.096,"1","2","sw/rep/sw","6",5,2,"0/1/0",0,"0/1/0",1,1
"26872","8",2,"forced",11,7,"learn",7,7,1,0,1.2,1.055,0,69,"R",2,1,1,1,0,1,1,"R",2,1,1,7,7,-0.145,"11","10","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,1
"26873","8",2,"forced",11,8,"learn",7,7,1,0,0.6,0.483,0,70,"R",2,0,0,0,0,0,0,"R",2,1,1,7,8,-0.117,"3","5","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,1
"26874","8",2,"forced",11,9,"learn",5,5,1,0,1.2,1.046,0,68,"R",1,0,1,1,0,1,1,"R",1,1,1,5,9,-0.154,"10","10","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,1
"26875","8",2,"forced",11,10,"learn",3,1,0,1,0.9,0.859,0,77,"L",2,1,1,1,1,0,1,"L",1,1,0,3,10,-0.041,"8","7","sw/rep/sw","6",5,2,"1/0/0",1,"1/0/1",1,1
"26876","8",2,"forced",11,11,"learn",8,8,1,1,1.2,1.134,0,77,"R",2,1,0,1,1,1,1,"R",2,1,1,8,11,-0.0660000000000001,"11","10","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1",1,1
"26877","8",2,"forced",11,12,"learn",2,2,1,1,0.8,0.863,0,82,"L",1,1,1,1,1,1,1,"L",1,1,1,2,12,0.0629999999999999,"8","6","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"26878","8",2,"forced",11,13,"learn",3,3,1,1,1.2,1.173,0,78,"L",2,0,1,1,0,1,1,"L",2,1,1,3,13,-0.0269999999999999,"12","10","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,1
"26879","8",2,"forced",11,14,"learn",2,2,1,1,1.2,1.19,0,83,"L",1,0,1,1,0,1,1,"L",1,1,1,2,14,-0.01,"12","10","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,1
"26880","8",2,"forced",11,15,"learn",4,6,0,1,0.3,0.217,0,77,"L",2,0,1,1,1,0,1,"R",1,0,0,4,15,-0.083,"1","2","sw/rep/sw","6",2,1,"0/0/0",1,"0/0/1",1,1
"26881","8",2,"forced",11,16,"learn",7,6,0,1,0.6,0.569,0,71,"R",2,1,0,1,0,0,0,"R",1,1,0,7,16,-0.031,"4","5","rep/rep/rep","0",4,2,"1/0/0",0,"1/0/0",1,1
"26882","8",2,"forced",11,17,"learn",4,4,1,1,0.5,0.57,0,78,"L",2,1,0,1,1,1,1,"L",2,1,1,4,17,0.07,"4","4","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"26883","8",2,"forced",11,18,"learn",5,5,1,1,1,1.042,0,69,"R",1,1,1,1,1,1,1,"R",1,1,1,5,18,0.042,"10","8","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1
"26884","8",2,"forced",11,19,"learn",5,5,1,1,1.2,1.226,0,70,"R",1,0,0,0,0,0,0,"R",1,1,1,5,19,0.026,"12","10","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,1
"26885","8",2,"forced",11,20,"learn",4,4,1,1,1.1,1.115,0,79,"L",2,1,1,1,1,1,1,"L",2,1,1,4,20,0.0149999999999999,"11","9","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,1
"26886","8",2,"forced",11,21,"learn",7,6,0,1,1.1,1.054,0,72,"R",2,1,0,1,1,1,1,"R",1,1,0,7,21,-0.046,"11","9","sw/sw/sw","6",4,2,"1/0/0",0,"1/0/0",1,1
"26887","8",2,"forced",11,22,"learn",7,7,1,1,1,0.936,0,73,"R",2,0,0,0,0,1,1,"R",2,1,1,7,22,-0.0639999999999999,"9","8","rep/sw/sw","4",7,0,"1/1/1",1,"1/1/1",1,1
"26888","8",2,"forced",11,23,"learn",1,1,1,1,0.9,0.922,0,72,"L",1,1,1,1,1,1,1,"L",1,1,1,1,23,0.022,"9","7","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"26889","8",2,"forced",11,24,"learn",1,1,1,1,1.2,1.258,0,73,"L",1,0,0,0,0,0,0,"L",1,1,1,1,24,0.0580000000000001,"12","10","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"26890","8",2,"forced",11,25,"learn",4,2,0,0,0.3,0.185,0,80,"L",2,0,1,1,0,0,1,"L",1,1,0,4,25,-0.115,"1","2","rep/rep/sw","2",1,2,"1/0/0",1,"1/0/1",1,1
"26891","8",2,"forced",11,26,"learn",5,5,1,1,1.1,1.177,0,71,"R",1,1,1,1,1,0,1,"R",1,1,1,5,26,0.077,"12","9","sw/rep/sw","6",4,1,"1/1/1",1,"1/1/1",1,1
"26892","8",2,"forced",11,27,"learn",4,4,1,0,0.4,0.507,0,81,"L",2,1,1,1,1,1,1,"L",2,1,1,4,27,0.107,"3","3","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,1
"26893","8",2,"forced",11,28,"learn",5,5,1,0,0.3,0.408,0,72,"R",1,1,1,1,1,1,1,"R",1,1,1,5,28,0.108,"2","2","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1
"26894","8",2,"forced",11,29,"learn",7,6,0,0,0.6,0.704,0,74,"R",2,0,1,1,0,0,1,"R",1,1,0,7,29,0.104,"6","5","rep/rep/sw","2",5,1,"1/0/0",0,"1/0/0",1,1
"26895","8",2,"forced",11,30,"learn",6,6,1,1,1,1.008,0,68,"R",1,0,1,1,0,0,0,"R",1,1,1,6,30,0.00800000000000001,"10","8","rep/rep/rep","0",7,2,"1/1/1",1,"1/1/1",1,1
"26896","8",2,"forced",11,31,"learn",5,7,0,1,0.6,0.624,0,73,"R",1,0,0,1,0,1,1,"R",2,1,0,5,31,0.024,"5","5","rep/sw/sw","4",6,1,"1/0/0",1,"1/0/1",1,1
"26897","8",2,"forced",11,32,"learn",5,5,1,1,0.2,0.196,0,74,"R",1,0,0,0,0,1,1,"R",1,1,1,5,32,-0.004,"1","1","rep/sw/sw","4",5,0,"1/1/1",1,"1/1/1",1,1
"26898","8",2,"forced",11,33,"learn",1,1,1,1,0.4,0.491,0,74,"L",1,1,0,1,1,0,1,"L",1,1,1,1,33,0.091,"3","3","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1
"26899","8",2,"forced",11,34,"learn",2,2,1,1,0.7,0.742,0,84,"L",1,0,0,1,0,0,1,"L",1,1,1,2,34,0.042,"7","5","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1",1,1
"26900","8",2,"forced",11,35,"learn",7,7,1,0,0.7,0.533,0,75,"R",2,1,1,1,1,1,1,"R",2,1,1,7,35,-0.167,"4","5","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,1
"26901","8",2,"forced",11,36,"learn",8,8,1,1,0.7,0.746,0,78,"R",2,0,0,1,0,0,1,"R",2,1,1,8,36,0.046,"7","5","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,1
"26902","8",2,"forced",11,37,"learn",1,3,0,0,0.4,0.293,0,75,"L",1,1,1,1,1,0,1,"L",2,1,0,1,37,-0.107,"2","3","sw/rep/sw","6",8,1,"1/0/0",1,"1/0/1",1,1
"26903","8",2,"forced",11,38,"learn",4,3,0,1,0.7,0.656,0,82,"L",2,0,1,1,0,0,0,"L",2,1,1,4,38,-0.0439999999999999,"6","5","rep/rep/rep","0",1,2,"1/1/0",0,"1/1/0",1,1
"26904","8",2,"forced",11,39,"learn",5,5,1,1,0.8,0.787,0,75,"R",1,1,1,1,1,1,1,"R",1,1,1,5,39,-0.013,"7","6","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1
"26905","8",2,"forced",11,40,"learn",6,6,1,1,0.2,0.204,0,69,"R",1,0,0,1,0,0,1,"R",1,1,1,6,40,0.00399999999999998,"1","1","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,1
"26906","8",2,"forced",11,41,"learn",1,1,1,0,0.3,0.581,0,76,"L",1,1,0,1,1,0,1,"L",1,1,1,1,41,0.281,"4","2","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,NA
"26907","8",2,"forced",11,42,"learn",3,2,0,1,0.3,0.233,0,79,"L",2,0,1,1,0,0,1,"L",1,1,0,3,42,-0.067,"2","2","rep/rep/sw","2",1,1,"1/0/0",0,"1/0/0",1,1
"26908","8",2,"forced",11,43,"learn",2,3,0,1,0.1,0.063,0,85,"L",1,0,1,1,0,1,1,"L",2,1,0,2,43,-0.037,"1","1","rep/sw/sw","4",3,2,"1/0/0",0,"1/0/0",1,1
"26909","8",2,"forced",11,44,"learn",7,7,1,1,0.8,0.885,0,76,"R",2,1,1,1,1,0,1,"R",2,1,1,7,44,0.085,"9","6","sw/rep/sw","6",2,1,"1/1/1",1,"1/1/1",1,1
"26910","8",2,"forced",11,45,"learn",6,6,1,1,0.8,0.74,0,70,"R",1,0,1,1,0,1,1,"R",1,1,1,6,45,-0.0600000000000001,"7","6","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1
"26911","8",2,"forced",11,46,"learn",1,1,1,1,0.6,0.652,0,77,"L",1,1,0,1,1,0,1,"L",1,1,1,1,46,0.052,"5","5","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"26912","8",2,"forced",11,47,"learn",6,5,0,1,0.8,0.758,0,71,"R",1,1,0,1,1,0,1,"R",1,1,1,6,47,-0.042,"7","6","sw/rep/sw","6",1,2,"1/1/0",0,"1/1/0",1,1
"26913","8",2,"forced",11,48,"learn",4,4,1,1,1.1,1.053,0,83,"L",2,1,1,1,1,1,1,"L",2,1,1,4,48,-0.0470000000000002,"11","9","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"26914","8",2,"forced",11,49,"learn",1,3,0,1,0.1,0.129,0,78,"L",1,0,1,1,0,0,1,"L",2,1,0,1,49,0.029,"1","1","rep/rep/sw","2",4,2,"1/0/0",1,"1/0/1",1,1
"26915","8",2,"forced",11,50,"learn",8,3,0,1,0.1,0.186,0,79,"R",2,1,1,1,0,0,0,"L",2,0,1,8,50,0.086,"1","1","rep/rep/rep","0",1,1,"0/1/0",0,"0/1/0",1,1
"26916","8",2,"forced",11,51,"learn",5,5,1,1,1.2,1.274,0,76,"R",1,0,1,1,1,1,1,"R",1,1,1,5,51,0.0740000000000001,"12","10","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"26917","8",2,"forced",11,52,"learn",2,2,1,0,0.8,0.908,0,86,"L",1,1,0,1,1,0,1,"L",1,1,1,2,52,0.108,"9","6","sw/rep/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"26918","8",2,"forced",11,53,"learn",6,2,0,0,0.3,0.538,0,72,"R",1,1,0,1,0,0,0,"L",1,0,1,6,53,0.238,"4","2","rep/rep/rep","0",2,3,"0/1/0",1,"0/1/1",1,1
"26919","8",2,"forced",11,54,"learn",2,2,1,0,1.1,1.235,0,87,"L",1,1,0,1,0,0,0,"L",1,1,1,2,54,0.135,"12","9","rep/rep/rep","0",6,3,"1/1/1",1,"1/1/1",1,1
"26920","8",2,"forced",11,55,"learn",7,7,1,0,0.5,0.721,0,77,"R",2,1,1,1,1,1,1,"R",2,1,1,7,55,0.221,"6","4","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,1
"26921","8",2,"forced",11,56,"learn",1,7,0,1,0.3,0.204,0,79,"L",1,1,1,1,0,0,0,"R",2,0,0,1,56,-0.096,"1","2","rep/rep/rep","0",7,2,"0/0/0",1,"0/0/1",1,1
"26922","8",2,"forced",11,57,"learn",1,7,0,1,0.2,0.232,0,80,"L",1,0,0,0,0,0,0,"R",2,0,0,1,57,0.032,"2","1","rep/rep/rep","0",1,0,"0/0/0",1,"0/0/1",1,1
"26923","8",2,"forced",11,58,"learn",6,2,0,1,1.2,1.269,0,73,"R",1,1,0,1,1,1,1,"L",1,0,1,6,58,0.069,"12","10","sw/sw/sw","6",1,2,"0/1/0",1,"0/1/1",1,1
"26924","8",2,"forced",11,59,"learn",1,1,1,0,1.1,1.231,0,81,"L",1,1,0,1,0,0,1,"L",1,1,1,1,59,0.131,"12","9","rep/rep/sw","2",6,2,"1/1/1",1,"1/1/1",1,1
"26925","8",2,"forced",11,60,"learn",1,1,1,0,0.8,0.643,0,82,"L",1,0,0,0,0,0,0,"L",1,1,1,1,60,-0.157,"5","6","rep/rep/rep","0",1,0,"1/1/1",1,"1/1/1",1,1
"26926","8",2,"forced",11,61,"learn",5,5,1,1,1.2,1.158,0,77,"R",1,1,0,1,1,0,1,"R",1,1,1,5,61,-0.042,"12","10","sw/rep/sw","6",1,3,"1/1/1",1,"1/1/1",1,1
"26927","8",2,"forced",11,62,"learn",5,5,1,1,1.1,1.074,0,78,"R",1,0,0,0,0,0,0,"R",1,1,1,5,62,-0.026,"11","9","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,1
"26928","8",2,"forced",11,63,"learn",8,8,1,1,1.2,1.143,0,80,"R",2,0,1,1,0,1,1,"R",2,1,1,8,63,-0.0569999999999999,"12","10","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,1
"26929","8",2,"forced",11,64,"learn",8,8,1,0,0.4,0.295,0,81,"R",2,0,0,0,0,0,0,"R",2,1,1,8,64,-0.105,"2","3","rep/rep/rep","0",8,0,"1/1/1",1,"1/1/1",1,1
"26930","8",2,"forced",11,65,"learn",2,2,1,1,1,0.956,0,88,"L",1,1,1,1,1,1,1,"L",1,1,1,2,65,-0.044,"9","8","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1
"26931","8",2,"forced",11,66,"learn",6,6,1,1,0.7,0.718,0,74,"R",1,1,0,1,1,0,1,"R",1,1,1,6,66,0.018,"6","5","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1",1,1
"26932","8",2,"forced",11,67,"learn",8,8,1,1,0.6,0.694,0,82,"R",2,0,1,1,0,1,1,"R",2,1,1,8,67,0.094,"6","5","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1
"26933","8",2,"forced",11,68,"learn",7,3,0,0,0.9,1.005,0,78,"R",2,0,0,1,1,0,1,"L",2,0,1,7,68,0.105,"10","7","sw/rep/sw","6",8,1,"0/1/0",1,"0/1/1",1,1
"26934","8",2,"forced",11,69,"learn",7,7,1,1,0.9,0.944,0,79,"R",2,0,0,0,1,0,1,"R",2,1,1,7,69,0.0439999999999999,"9","7","sw/rep/sw","6",7,0,"1/1/1",1,"1/1/1",1,1
"26935","8",2,"forced",11,70,"learn",8,8,1,0,0.4,0.592,0,83,"R",2,0,0,1,0,0,1,"R",2,1,1,8,70,0.192,"5","3","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,1
"26936","8",2,"forced",11,71,"learn",1,1,1,0,0.3,0.458,0,83,"L",1,1,1,1,1,1,1,"L",1,1,1,1,71,0.158,"3","2","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,1
"26937","8",2,"forced",11,72,"learn",3,3,1,0,1.2,1.287,0,80,"L",2,0,1,1,0,1,1,"L",2,1,1,3,72,0.087,"12","10","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,1
"26938","8",2,"forced",11,73,"learn",6,5,0,1,1,1.038,0,75,"R",1,1,1,1,1,1,1,"R",1,1,1,6,73,0.038,"10","8","sw/sw/sw","6",3,1,"1/1/0",0,"1/1/0",1,1
"26939","8",2,"forced",11,74,"learn",1,1,1,0,0.4,0.516,0,84,"L",1,1,0,1,1,0,1,"L",1,1,1,1,74,0.116,"3","3","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"26940","8",2,"forced",11,75,"learn",6,1,0,1,0.1,0.162,0,76,"R",1,1,0,1,0,0,0,"L",1,0,1,6,75,0.062,"1","1","rep/rep/rep","0",1,2,"0/1/0",0,"0/1/0",1,1
"26941","8",2,"forced",11,76,"learn",6,6,1,0,0.4,0.542,0,77,"R",1,0,0,0,1,0,1,"R",1,1,1,6,76,0.142,"4","3","sw/rep/sw","6",6,0,"1/1/1",1,"1/1/1",1,1
"26942","8",2,"forced",11,78,"learn",7,7,1,1,1.2,1.118,0,80,"R",2,0,1,1,0,1,1,"R",2,1,1,7,78,-0.0819999999999999,"11","10","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"26943","8",2,"forced",11,79,"learn",6,6,1,1,0.6,0.603,0,78,"R",1,0,1,1,0,1,1,"R",1,1,1,6,79,0.003,"5","5","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1
"26944","8",2,"forced",11,80,"learn",7,7,1,1,0.6,0.68,0,81,"R",2,0,1,1,0,1,1,"R",2,1,1,7,80,0.0800000000000001,"6","5","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"26945","8",2,"forced",11,81,"learn",8,8,1,1,1,1.022,0,84,"R",2,0,0,1,0,0,1,"R",2,1,1,8,81,0.022,"10","8","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,1
"26946","8",2,"forced",11,82,"learn",5,5,1,1,0.8,0.899,0,80,"R",1,0,1,1,0,1,1,"R",1,1,1,5,82,0.099,"9","6","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1",1,1
"26947","8",2,"forced",11,83,"learn",3,3,1,0,1.1,1.206,0,81,"L",2,1,1,1,1,1,1,"L",2,1,1,3,83,0.106,"12","9","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,1
"26948","8",2,"forced",11,84,"learn",5,3,0,1,0.2,0.242,0,81,"R",1,1,1,1,0,0,0,"L",2,0,0,5,84,0.042,"2","1","rep/rep/rep","0",3,2,"0/0/0",1,"0/0/1",1,1
"26949","8",2,"forced",11,85,"learn",5,5,1,1,0.5,0.522,0,82,"R",1,0,0,0,1,1,1,"R",1,1,1,5,85,0.022,"4","4","sw/sw/sw","6",5,0,"1/1/1",1,"1/1/1",1,1
"26950","8",2,"forced",11,86,"learn",7,7,1,0,0.8,0.694,0,82,"R",2,0,1,1,0,1,1,"R",2,1,1,7,86,-0.106,"6","6","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1",1,1
"26951","8",2,"forced",11,87,"learn",8,7,0,1,0.1,0.194,0,85,"R",2,0,0,1,0,0,0,"R",2,1,1,8,87,0.094,"1","1","rep/rep/rep","0",7,1,"1/1/0",0,"1/1/0",1,1
"26952","8",2,"forced",11,88,"learn",6,6,1,1,0.9,0.946,0,79,"R",1,0,1,1,0,1,1,"R",1,1,1,6,88,0.0459999999999999,"9","7","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,1
"26953","8",2,"forced",11,89,"learn",7,5,0,0,0.3,0.429,0,83,"R",2,0,1,1,0,0,1,"R",1,1,0,7,89,0.129,"3","2","rep/rep/sw","2",6,2,"1/0/0",1,"1/0/1",1,1
"26954","8",2,"forced",11,90,"learn",4,4,1,0,0.9,1.004,0,84,"L",2,1,0,1,1,1,1,"L",2,1,1,4,90,0.104,"10","7","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"26955","8",2,"forced",11,91,"learn",3,3,1,1,0.7,0.699,0,82,"L",2,0,0,1,0,0,1,"L",2,1,1,3,91,-0.001,"6","5","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1
"26956","8",2,"forced",11,92,"learn",6,6,1,1,1.2,1.264,0,80,"R",1,1,1,1,1,1,1,"R",1,1,1,6,92,0.0640000000000001,"12","10","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,1
"26957","8",2,"forced",11,93,"learn",4,4,1,1,1.1,1.151,0,85,"L",2,1,1,1,1,1,1,"L",2,1,1,4,93,0.0509999999999999,"12","9","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1
"26958","8",2,"forced",11,94,"learn",7,7,1,0,0.5,0.617,0,84,"R",2,1,0,1,1,0,1,"R",2,1,1,7,94,0.117,"5","4","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,1
"26959","8",2,"forced",11,95,"learn",7,7,1,1,0.7,0.674,0,85,"R",2,0,0,0,0,0,0,"R",2,1,1,7,95,-0.0259999999999999,"6","5","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,1
