"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","day","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill"
"5999","sub27",3,"forced",5,23,"learn",1,1,1,1,1.1,1.065,0,8,2,"L",1,0,0,1,0,1,1,"L",1,1,1,1,23,-0.0350000000000001,"10","9","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,1
"6000","sub27",3,"forced",5,24,"learn",3,3,1,1,0.5,0.498,0,8,6,"L",2,0,1,1,0,1,1,"L",2,1,1,3,24,-0.002,"3","4","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,1
"6001","sub27",3,"forced",5,25,"learn",5,5,1,1,1.2,1.148,0,8,4,"R",1,1,1,1,1,1,1,"R",1,1,1,5,25,-0.052,"11","10","sw/sw/sw","6",3,2,"1/1/1",1,"1/1/1",1,1
"6002","sub27",3,"forced",5,26,"learn",6,6,1,1,0.5,0.518,0,8,4,"R",1,0,0,1,0,0,1,"R",1,1,1,6,26,0.018,"3","4","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,1
"6003","sub27",3,"forced",5,27,"learn",5,5,1,1,0.9,0.828,0,8,5,"R",1,0,0,1,0,0,1,"R",1,1,1,5,27,-0.0720000000000001,"7","7","rep/rep/sw","2",6,1,"1/1/1",1,"1/1/1",1,1
"6004","sub27",3,"forced",5,28,"learn",7,6,0,0,0.4,0.536,0,8,3,"R",2,0,1,1,0,0,1,"R",1,1,0,7,28,0.136,"4","3","rep/rep/sw","2",5,1,"1/0/0",0,"1/0/0",1,1
"6005","sub27",3,"forced",5,29,"learn",8,7,0,1,1.2,1.246,0,8,1,"R",2,0,0,1,0,1,1,"R",2,1,1,8,29,0.046,"12","10","rep/sw/sw","4",7,1,"1/1/0",0,"1/1/0",1,1
"6006","sub27",3,"forced",5,30,"learn",8,8,1,0,0.3,0.448,0,8,2,"R",2,0,0,0,0,0,1,"R",2,1,1,8,30,0.148,"3","2","rep/rep/sw","2",8,0,"1/1/1",1,"1/1/1",1,1
"6007","sub27",3,"forced",5,31,"learn",5,5,1,1,0.5,0.478,0,8,6,"R",1,0,1,1,0,1,1,"R",1,1,1,5,31,-0.022,"3","4","rep/sw/sw","4",8,2,"1/1/1",1,"1/1/1",1,1
"6008","sub27",3,"forced",5,32,"learn",1,1,1,1,0.6,0.53,0,8,3,"L",1,1,0,1,1,0,1,"L",1,1,1,1,32,-0.07,"4","5","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1
"6009","sub27",3,"forced",5,33,"learn",4,4,1,1,1.1,1.051,0,8,6,"L",2,0,1,1,0,1,1,"L",2,1,1,4,33,-0.0490000000000002,"10","9","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1
"6010","sub27",3,"forced",5,34,"learn",1,1,1,1,0.4,0.424,0,8,4,"L",1,0,1,1,0,1,1,"L",1,1,1,1,34,0.024,"2","3","rep/sw/sw","4",4,2,"1/1/1",1,"1/1/1",1,1
"6011","sub27",3,"forced",5,35,"learn",8,7,0,1,0.5,0.552,0,8,3,"R",2,1,1,1,1,1,1,"R",2,1,1,8,35,0.052,"4","4","sw/sw/sw","6",1,1,"1/1/0",0,"1/1/0",1,1
"6012","sub27",3,"forced",5,36,"learn",8,8,1,1,0.5,0.466,0,8,4,"R",2,0,0,0,0,0,1,"R",2,1,1,8,36,-0.034,"3","4","rep/rep/sw","2",8,0,"1/1/1",1,"1/1/1",1,1
"6013","sub27",3,"forced",5,37,"learn",6,6,1,0,0.2,0.486,0,8,5,"R",1,0,1,1,0,1,1,"R",1,1,1,6,37,0.286,"3","1","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,NA
"6014","sub27",3,"forced",5,38,"learn",5,5,1,1,1.1,1.052,0,8,7,"R",1,0,0,1,0,0,1,"R",1,1,1,5,38,-0.048,"10","9","rep/rep/sw","2",6,1,"1/1/1",1,"1/1/1",1,1
"6015","sub27",3,"forced",5,39,"learn",7,7,1,1,0.7,0.757,0,8,4,"R",2,0,1,1,0,1,1,"R",2,1,1,7,39,0.0570000000000001,"7","5","rep/sw/sw","4",5,1,"1/1/1",1,"1/1/1",1,1
"6016","sub27",3,"forced",5,40,"learn",6,6,1,0,0.1,1.057,0,8,6,"R",1,0,1,1,0,1,1,"R",1,1,1,6,40,0.957,"10","1","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,NA
"6017","sub27",3,"forced",5,41,"learn",6,6,1,1,0.4,0.429,0,8,7,"R",1,0,0,0,0,0,0,"R",1,1,1,6,41,0.029,"2","3","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1
"6018","sub27",3,"forced",5,42,"learn",3,3,1,1,0.6,0.656,0,8,7,"L",2,1,1,1,1,1,1,"L",2,1,1,3,42,0.056,"5","5","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1
"6019","sub27",3,"forced",5,43,"learn",3,3,1,1,0.7,0.604,0,8,8,"L",2,0,0,0,0,0,0,"L",2,1,1,3,43,-0.096,"5","5","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1",1,1
"6020","sub27",3,"forced",5,44,"learn",4,4,1,0,0.3,0.512,0,8,7,"L",2,0,0,1,0,0,1,"L",2,1,1,4,44,0.212,"3","2","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1",1,1
"6021","sub27",3,"forced",5,45,"learn",7,7,1,1,0.8,0.787,0,8,5,"R",2,1,0,1,1,0,1,"R",2,1,1,7,45,-0.013,"7","6","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,1
"6022","sub27",3,"forced",5,46,"learn",4,4,1,0,0.4,0.761,0,8,8,"L",2,1,0,1,1,0,1,"L",2,1,1,4,46,0.361,"7","3","sw/rep/sw","6",7,2,"1/1/1",1,"1/1/1",1,NA
"6023","sub27",3,"forced",5,47,"learn",3,1,0,1,0.8,0.856,0,8,9,"L",2,0,0,1,0,1,1,"L",1,1,0,3,47,0.0559999999999999,"8","6","rep/sw/sw","4",4,1,"1/0/0",1,"1/0/1",1,1
"6024","sub27",3,"forced",5,48,"learn",4,4,1,1,0.9,0.815,0,8,9,"L",2,0,0,1,0,1,1,"L",2,1,1,4,48,-0.0850000000000001,"7","7","rep/sw/sw","4",3,1,"1/1/1",1,"1/1/1",1,1
"6025","sub27",3,"forced",5,49,"learn",6,6,1,0,0.2,0.52,0,8,8,"R",1,1,1,1,1,1,1,"R",1,1,1,6,49,0.32,"4","1","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1",1,NA
"6026","sub27",3,"forced",5,50,"learn",7,7,1,1,0.6,0.573,0,8,6,"R",2,0,1,1,0,1,1,"R",2,1,1,7,50,-0.027,"4","5","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"6027","sub27",3,"forced",5,51,"learn",8,7,0,1,0.6,0.595,0,8,5,"R",2,0,0,1,0,0,0,"R",2,1,1,8,51,-0.005,"5","5","rep/rep/rep","0",7,1,"1/1/0",0,"1/1/0",1,1
"6028","sub27",3,"forced",5,52,"learn",2,2,1,0,0.8,1.198,0,8,4,"L",1,1,1,1,1,1,1,"L",1,1,1,2,52,0.398,"12","6","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,NA
"6029","sub27",3,"forced",5,53,"learn",7,7,1,1,0.6,0.6,0,8,7,"R",2,1,1,1,1,1,1,"R",2,1,1,7,53,0,"5","5","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,1
"6030","sub27",3,"forced",5,54,"learn",7,7,1,1,1,0.957,0,8,8,"R",2,0,0,0,0,0,0,"R",2,1,1,7,54,-0.043,"9","8","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,1
"6031","sub27",3,"forced",5,55,"learn",5,5,1,0,0.4,0.527,0,8,8,"R",1,0,1,1,0,1,1,"R",1,1,1,5,55,0.127,"4","3","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,1
"6032","sub27",3,"forced",5,56,"learn",8,8,1,0,0.4,0.85,0,8,6,"R",2,0,1,1,0,1,1,"R",2,1,1,8,56,0.45,"8","3","rep/sw/sw","4",5,2,"1/1/1",1,"1/1/1",1,NA
"6033","sub27",3,"forced",5,57,"learn",1,1,1,1,1.1,1.05,0,8,5,"L",1,1,1,1,1,1,1,"L",1,1,1,1,57,-0.05,"10","9","sw/sw/sw","6",8,1,"1/1/1",1,"1/1/1",1,1
"6034","sub27",3,"forced",5,58,"learn",6,6,1,1,0.5,0.517,0,8,9,"R",1,1,0,1,1,0,1,"R",1,1,1,6,58,0.017,"3","4","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,1
"6035","sub27",3,"forced",5,59,"learn",3,3,1,1,1.1,1.089,0,8,10,"L",2,1,1,1,1,1,1,"L",2,1,1,3,59,-0.0110000000000001,"11","9","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1
"6036","sub27",3,"forced",5,60,"learn",6,6,1,0,1.1,0.99,0,8,10,"R",1,1,1,1,1,1,1,"R",1,1,1,6,60,-0.11,"10","9","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,1
"6037","sub27",3,"forced",5,61,"learn",7,7,1,1,0.5,0.517,0,8,9,"R",2,0,1,1,0,1,1,"R",2,1,1,7,61,0.017,"3","4","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1
"6038","sub27",3,"forced",5,62,"learn",1,1,1,1,0.6,0.578,0,8,6,"L",1,1,1,1,1,1,1,"L",1,1,1,1,62,-0.022,"4","5","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,1
"6039","sub27",3,"forced",5,63,"learn",3,3,1,0,0.1,0.791,0,8,11,"L",2,0,1,1,0,1,1,"L",2,1,1,3,63,0.691,"7","1","rep/sw/sw","4",1,1,"1/1/1",1,"1/1/1",1,NA
"6040","sub27",3,"forced",5,64,"learn",2,2,1,1,0.9,0.895,0,8,5,"L",1,0,1,1,0,1,1,"L",1,1,1,2,64,-0.005,"8","7","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,1
"6041","sub27",3,"forced",5,65,"learn",4,3,0,0,0.1,0.52,0,8,10,"L",2,0,1,1,0,1,1,"L",2,1,1,4,65,0.42,"4","1","rep/sw/sw","4",2,1,"1/1/0",0,"1/1/0",1,NA
"6042","sub27",3,"forced",5,66,"learn",2,2,1,1,0.6,0.604,0,8,6,"L",1,0,1,1,0,1,1,"L",1,1,1,2,66,0.004,"5","5","rep/sw/sw","4",4,1,"1/1/1",1,"1/1/1",1,1
"6043","sub27",3,"forced",5,67,"learn",5,5,1,1,0.9,0.866,0,8,9,"R",1,1,0,1,1,0,1,"R",1,1,1,5,67,-0.034,"8","7","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,1
