"","subject","group","taskType","block","trial","phase","stim","resp","corr","timing","PT_planned","PT_actual","missed_stim_deadline","iter","hand","couplet","handSwitch","coupletSwitch","fingerSwitch","handSwitch_actual","coupletSwitch_actual","fingerSwitch_actual","respHand","respCouplet","corrHand","corrCouplet","corrresp","trialNum","rt","PT_actual_bins","PT_planned_bins","combinedType","treeDistance","corrresp_prev","nFeatureSwitch","errorType","corrFinger","errorType2","includeLearn","timing_chill","eml","eml2","eml3"
"1172","02",2,"forced",9,20,"learn",1,2,0,0,0.2,1.034,0,50,"L",1,1,1,1,1,1,1,"L",1,1,1,1,20,0.834,"10","1","sw/sw/sw","6",7,2,"1/1/0",0,"1/1/0",1,NA,"c_late","c_late","c_late1"
"1173","02",2,"forced",9,21,"learn",4,4,1,0,0.9,1.03,0,55,"L",2,0,1,1,0,1,1,"L",2,1,1,4,21,0.13,"10","7","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1174","02",2,"forced",9,22,"learn",8,8,1,0,0.3,0.573,0,50,"R",2,1,0,1,1,0,1,"R",2,1,1,8,22,0.273,"4","2","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1175","02",2,"forced",9,23,"learn",7,7,1,1,1,0.981,0,52,"R",2,0,0,1,0,0,1,"R",2,1,1,7,23,-0.019,"10","8","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1176","02",2,"forced",9,24,"learn",1,2,0,0,0.1,0.636,0,51,"L",1,1,1,1,1,1,1,"L",1,1,1,1,24,0.536,"5","1","sw/sw/sw","6",7,2,"1/1/0",0,"1/1/0",1,NA,"b_mid","b_mid","b_mid1"
"1177","02",2,"forced",9,25,"learn",6,7,0,0,0.3,0.476,0,50,"R",1,1,0,1,1,1,1,"R",2,1,0,6,25,0.176,"3","2","sw/sw/sw","6",1,2,"1/0/0",0,"1/0/0",1,1,"b_mid","a_early",NA
"1178","02",2,"forced",9,26,"learn",7,7,1,0,0.3,0.556,0,53,"R",2,0,1,1,0,0,0,"R",2,1,1,7,26,0.256,"4","2","rep/rep/rep","0",6,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1179","02",2,"forced",9,27,"learn",5,5,1,0,0.2,0.612,0,50,"R",1,0,1,1,0,1,1,"R",1,1,1,5,27,0.412,"5","1","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1180","02",2,"forced",9,28,"learn",3,3,1,1,0.9,0.901,0,52,"L",2,1,1,1,1,1,1,"L",2,1,1,3,28,0.001,"9","7","sw/sw/sw","6",5,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1181","02",2,"forced",9,29,"learn",6,6,1,0,0.9,1.23,0,51,"R",1,1,1,1,1,1,1,"R",1,1,1,6,29,0.33,"12","7","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"1182","02",2,"forced",9,30,"learn",3,3,1,0,0.1,0.707,0,53,"L",2,1,1,1,1,1,1,"L",2,1,1,3,30,0.607,"7","1","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid2"
"1183","02",2,"forced",9,31,"learn",2,1,0,0,0.9,1.238,0,52,"L",1,0,1,1,0,1,1,"L",1,1,1,2,31,0.338,"12","7","rep/sw/sw","4",3,2,"1/1/0",0,"1/1/0",1,NA,"c_late","c_late","c_late2"
"1184","02",2,"forced",9,32,"learn",3,3,1,0,0.1,0.652,0,54,"L",2,0,1,1,0,1,1,"L",2,1,1,3,32,0.552,"6","1","rep/sw/sw","4",2,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1185","02",2,"forced",9,33,"learn",4,4,1,1,1,1.057,0,56,"L",2,0,0,1,0,0,1,"L",2,1,1,4,33,0.0569999999999999,"11","8","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1186","02",2,"forced",9,34,"learn",4,4,1,1,1.1,1.142,0,57,"L",2,0,0,0,0,0,0,"L",2,1,1,4,34,0.0419999999999998,"12","9","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1187","02",2,"forced",9,35,"learn",1,2,0,0,1.1,1.222,0,52,"L",1,0,1,1,0,1,1,"L",1,1,1,1,35,0.122,"12","9","rep/sw/sw","4",4,2,"1/1/0",0,"1/1/0",1,1,"c_late","c_late","c_late2"
"1188","02",2,"forced",9,36,"learn",1,2,0,0,0.4,0.545,0,53,"L",1,0,0,0,0,0,0,"L",1,1,1,1,36,0.145,"4","3","rep/rep/rep","0",1,0,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"1189","02",2,"forced",9,37,"learn",4,3,0,0,0.6,1.049,0,58,"L",2,0,1,1,0,1,1,"L",2,1,1,4,37,0.449,"11","5","rep/sw/sw","4",1,2,"1/1/0",0,"1/1/0",1,NA,"c_late","c_late","c_late1"
"1190","02",2,"forced",9,38,"learn",6,6,1,1,0.8,0.864,0,52,"R",1,1,1,1,1,1,1,"R",1,1,1,6,38,0.0639999999999999,"9","6","sw/sw/sw","6",4,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"1191","02",2,"forced",9,39,"learn",3,3,1,1,1,1.057,0,55,"L",2,1,1,1,1,1,1,"L",2,1,1,3,39,0.0569999999999999,"11","8","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1192","02",2,"forced",9,40,"learn",1,2,0,0,0.2,0.985,0,54,"L",1,0,1,1,0,1,1,"L",1,1,1,1,40,0.785,"10","1","rep/sw/sw","4",3,1,"1/1/0",0,"1/1/0",1,NA,"c_late","c_late","c_late1"
"1193","02",2,"forced",9,41,"learn",1,2,0,0,1.2,1.304,0,55,"L",1,0,0,0,0,0,0,"L",1,1,1,1,41,0.104,"12","10","rep/rep/rep","0",1,0,"1/1/0",0,"1/1/0",1,1,"c_late","c_late","c_late2"
"1194","02",2,"forced",9,42,"learn",5,6,0,0,0.3,0.947,0,51,"R",1,1,0,1,1,0,1,"R",1,1,1,5,42,0.647,"9","2","sw/rep/sw","6",1,3,"1/1/0",0,"1/1/0",1,NA,"c_late","c_late","c_late1"
"1195","02",2,"forced",9,43,"learn",5,5,1,1,0.8,0.806,0,52,"R",1,0,0,0,0,0,1,"R",1,1,1,5,43,0.00600000000000001,"8","6","rep/rep/sw","2",5,0,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"1196","02",2,"forced",9,44,"learn",4,4,1,0,0.1,1.324,0,59,"L",2,1,1,1,1,1,1,"L",2,1,1,4,44,1.224,"12","1","sw/sw/sw","6",5,1,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"1197","02",2,"forced",9,45,"learn",7,7,1,1,1,1.038,0,54,"R",2,1,0,1,1,0,1,"R",2,1,1,7,45,0.038,"10","8","sw/rep/sw","6",4,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1198","02",2,"forced",9,46,"learn",6,6,1,0,0.3,0.644,0,53,"R",1,0,1,1,0,1,1,"R",1,1,1,6,46,0.344,"6","2","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1199","02",2,"forced",9,47,"learn",6,6,1,1,1.1,1.14,0,54,"R",1,0,0,0,0,0,0,"R",1,1,1,6,47,0.0399999999999998,"12","9","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1200","02",2,"forced",9,48,"learn",3,3,1,0,0.2,0.87,0,56,"L",2,1,1,1,1,1,1,"L",2,1,1,3,48,0.67,"9","1","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,NA,"c_late","b_mid","b_mid2"
"1201","02",2,"forced",9,49,"learn",4,4,1,0,0.5,0.649,0,60,"L",2,0,0,1,0,0,1,"L",2,1,1,4,49,0.149,"6","4","rep/rep/sw","2",3,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"1202","02",2,"forced",9,50,"learn",4,4,1,0,0.6,0.742,0,61,"L",2,0,0,0,0,0,0,"L",2,1,1,4,50,0.142,"7","5","rep/rep/rep","0",4,0,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"1203","02",2,"forced",9,51,"learn",8,8,1,1,0.6,0.624,0,51,"R",2,1,0,1,1,0,1,"R",2,1,1,8,51,0.024,"5","5","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"1204","02",2,"forced",9,52,"learn",6,3,0,0,0.5,1.079,0,55,"R",1,0,1,1,1,0,1,"L",2,0,0,6,52,0.579,"11","4","sw/rep/sw","6",8,1,"0/0/0",0,"0/0/0",1,NA,"c_late","c_late","c_late1"
"1205","02",2,"forced",9,53,"learn",4,3,0,0,0.2,0.661,0,62,"L",2,1,1,1,0,0,0,"L",2,1,1,4,53,0.461,"6","1","rep/rep/rep","0",6,2,"1/1/0",0,"1/1/0",1,NA,"b_mid","b_mid","b_mid1"
"1206","02",2,"forced",9,54,"learn",1,2,0,0,0.2,0.749,0,56,"L",1,0,1,1,0,1,1,"L",1,1,1,1,54,0.549,"7","1","rep/sw/sw","4",4,2,"1/1/0",0,"1/1/0",1,NA,"b_mid","b_mid","b_mid2"
"1207","02",2,"forced",9,55,"learn",7,7,1,0,0.6,0.779,0,55,"R",2,1,1,1,1,1,1,"R",2,1,1,7,55,0.179,"7","5","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"1208","02",2,"forced",9,56,"learn",8,8,1,1,1.1,1.112,0,52,"R",2,0,0,1,0,0,1,"R",2,1,1,8,56,0.012,"11","9","rep/rep/sw","2",7,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1209","02",2,"forced",9,57,"learn",7,7,1,0,0.6,0.888,0,56,"R",2,0,0,1,0,0,1,"R",2,1,1,7,57,0.288,"9","5","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1",1,NA,"c_late","b_mid","b_mid2"
"1210","02",2,"forced",9,58,"learn",3,3,1,1,0.8,0.801,0,57,"L",2,1,0,1,1,0,1,"L",2,1,1,3,58,0.001,"8","6","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"1211","02",2,"forced",9,59,"learn",6,6,1,0,0.3,1.02,0,56,"R",1,1,1,1,1,1,1,"R",1,1,1,6,59,0.72,"10","2","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
"1212","02",2,"forced",9,60,"learn",8,8,1,0,0.2,0.591,0,53,"R",2,0,1,1,0,1,1,"R",2,1,1,8,60,0.391,"5","1","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1213","02",2,"forced",9,61,"learn",2,2,1,0,0.7,0.817,0,53,"L",1,1,1,1,1,1,1,"L",1,1,1,2,61,0.117,"8","5","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"1214","02",2,"forced",9,62,"learn",8,8,1,1,1.1,1.11,0,54,"R",2,1,1,1,1,1,1,"R",2,1,1,8,62,0.01,"11","9","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1215","02",2,"forced",9,63,"learn",7,7,1,0,0.4,0.662,0,57,"R",2,0,0,1,0,0,1,"R",2,1,1,7,63,0.262,"6","3","rep/rep/sw","2",8,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1216","02",2,"forced",9,64,"learn",7,7,1,1,0.9,0.861,0,58,"R",2,0,0,0,0,0,0,"R",2,1,1,7,64,-0.039,"8","7","rep/rep/rep","0",7,0,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"1217","02",2,"forced",9,66,"learn",5,5,1,1,0.9,0.807,0,53,"R",1,1,0,1,1,0,1,"R",1,1,1,5,66,-0.093,"8","7","sw/rep/sw","6",2,2,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"1218","02",2,"forced",9,67,"learn",1,1,1,1,1.2,1.118,0,57,"L",1,1,0,1,1,0,1,"L",1,1,1,1,67,-0.0819999999999999,"11","10","sw/rep/sw","6",5,3,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1219","02",2,"forced",9,68,"learn",7,7,1,1,1,1.08,0,59,"R",2,1,1,1,1,1,1,"R",2,1,1,7,68,0.0800000000000001,"11","8","sw/sw/sw","6",1,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1220","02",2,"forced",9,69,"learn",2,3,0,0,0.1,0.75,0,55,"L",1,1,1,1,1,0,1,"L",2,1,0,2,69,0.65,"7","1","sw/rep/sw","6",7,1,"1/0/0",0,"1/0/0",1,NA,"b_mid","b_mid","b_mid2"
"1221","02",2,"forced",9,70,"learn",1,3,0,1,1.1,1.055,0,58,"L",1,0,0,1,0,0,0,"L",2,1,0,1,70,-0.0450000000000002,"11","9","rep/rep/rep","0",2,1,"1/0/0",1,"1/0/1",1,1,"c_late","c_late","c_late1"
"1222","02",2,"forced",9,71,"learn",7,7,1,0,0.4,1.128,0,60,"R",2,1,1,1,1,0,1,"R",2,1,1,7,71,0.728,"11","3","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"1223","02",2,"forced",9,72,"learn",1,1,1,0,0.3,1.336,0,59,"L",1,1,1,1,1,1,1,"L",1,1,1,1,72,1.036,"12","2","sw/sw/sw","6",7,2,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"1224","02",2,"forced",9,74,"learn",8,8,1,0,1.2,1.04,0,55,"R",2,0,0,1,0,1,1,"R",2,1,1,8,74,-0.16,"10","10","rep/sw/sw","4",7,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1225","02",2,"forced",9,75,"learn",2,2,1,0,0.1,1.048,0,56,"L",1,1,1,1,1,1,1,"L",1,1,1,2,75,0.948,"11","1","sw/sw/sw","6",8,2,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
"1226","02",2,"forced",9,76,"learn",6,6,1,0,0.5,0.955,0,57,"R",1,1,0,1,1,0,1,"R",1,1,1,6,76,0.455,"10","4","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
"1227","02",2,"forced",9,77,"learn",1,1,1,1,0.9,0.954,0,60,"L",1,1,0,1,1,0,1,"L",1,1,1,1,77,0.0539999999999999,"10","7","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1228","02",2,"forced",9,78,"learn",6,6,1,0,1,1.39,0,58,"R",1,1,0,1,1,0,1,"R",1,1,1,6,78,0.39,"12","8","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"1229","02",2,"forced",9,79,"learn",3,3,1,0,0.3,0.694,0,58,"L",2,1,1,1,1,1,1,"L",2,1,1,3,79,0.394,"6","2","sw/sw/sw","6",6,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1230","02",2,"forced",9,80,"learn",2,2,1,0,1.2,1.424,0,57,"L",1,0,1,1,0,1,1,"L",1,1,1,2,80,0.224,"12","10","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1231","02",2,"forced",9,81,"learn",7,7,1,0,0.3,0.573,0,62,"R",2,1,1,1,1,1,1,"R",2,1,1,7,81,0.273,"4","2","sw/sw/sw","6",2,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1232","02",2,"forced",9,82,"learn",3,3,1,1,1,0.977,0,59,"L",2,1,0,1,1,0,1,"L",2,1,1,3,82,-0.023,"10","8","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1233","02",2,"forced",9,83,"learn",7,7,1,0,0.3,0.725,0,63,"R",2,1,0,1,1,0,1,"R",2,1,1,7,83,0.425,"7","2","sw/rep/sw","6",3,3,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid2"
"1234","02",2,"forced",9,84,"learn",3,3,1,0,0.9,1.014,0,60,"L",2,1,0,1,1,0,1,"L",2,1,1,3,84,0.114,"10","7","sw/rep/sw","6",7,3,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1235","02",2,"forced",9,85,"learn",3,3,1,1,1.2,1.248,0,61,"L",2,0,0,0,0,0,0,"L",2,1,1,3,85,0.048,"12","10","rep/rep/rep","0",3,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1236","02",2,"forced",9,86,"learn",6,7,0,0,0.7,0.905,0,59,"R",1,1,1,1,1,0,1,"R",2,1,0,6,86,0.205,"9","5","sw/rep/sw","6",3,1,"1/0/0",0,"1/0/0",1,1,"c_late","c_late","c_late1"
"1237","02",2,"forced",9,87,"learn",1,1,1,0,0.5,0.709,0,61,"L",1,1,0,1,1,1,1,"L",1,1,1,1,87,0.209,"7","4","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"1238","02",2,"forced",9,88,"learn",1,2,0,1,0.6,0.644,0,62,"L",1,0,0,0,0,0,1,"L",1,1,1,1,88,0.044,"6","5","rep/rep/sw","2",1,0,"1/1/0",0,"1/1/0",1,1,"b_mid","b_mid","b_mid1"
"1239","02",2,"forced",9,89,"learn",4,4,1,0,0.5,0.902,0,63,"L",2,0,1,1,0,1,1,"L",2,1,1,4,89,0.402,"9","4","rep/sw/sw","4",1,2,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
"1240","02",2,"forced",9,90,"learn",8,8,1,1,1.2,1.144,0,56,"R",2,1,0,1,1,0,1,"R",2,1,1,8,90,-0.056,"12","10","sw/rep/sw","6",4,3,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1241","02",2,"forced",9,91,"learn",2,1,0,1,1.1,1.173,0,58,"L",1,1,1,1,1,1,1,"L",1,1,1,2,91,0.073,"12","9","sw/sw/sw","6",8,2,"1/1/0",0,"1/1/0",1,1,"c_late","c_late","c_late2"
"1242","02",2,"forced",9,92,"learn",8,8,1,1,0.9,0.998,0,57,"R",2,1,1,1,1,1,1,"R",2,1,1,8,92,0.098,"10","7","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1243","02",2,"forced",9,93,"learn",6,6,1,0,0.2,0.974,0,60,"R",1,0,1,1,0,1,1,"R",1,1,1,6,93,0.774,"10","1","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
"1244","02",2,"forced",9,94,"learn",5,5,1,0,0.3,0.726,0,54,"R",1,0,0,1,0,0,1,"R",1,1,1,5,94,0.426,"7","2","rep/rep/sw","2",6,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid2"
"1245","02",2,"forced",9,95,"learn",5,5,1,1,1.1,1.106,0,55,"R",1,0,0,0,0,0,0,"R",1,1,1,5,95,0.00600000000000001,"11","9","rep/rep/rep","0",5,0,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1246","02",2,"forced",9,96,"learn",1,2,0,0,0.2,0.726,0,63,"L",1,1,0,1,1,0,1,"L",1,1,1,1,96,0.526,"7","1","sw/rep/sw","6",5,3,"1/1/0",0,"1/1/0",1,NA,"b_mid","b_mid","b_mid2"
"1247","02",2,"forced",10,1,"learn",3,3,1,0,1,1.101,0,62,"L",2,NA,NA,NA,NA,NA,NA,"L",2,1,1,3,1,0.101,"11","8",NA,NA,1,NA,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1248","02",2,"forced",10,2,"learn",2,2,1,0,0.3,0.588,0,59,"L",1,0,1,1,0,1,1,"L",1,1,1,2,2,0.288,"5","2","rep/sw/sw","4",3,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1249","02",2,"forced",10,3,"learn",8,8,1,1,1.2,1.122,0,58,"R",2,1,1,1,1,1,1,"R",2,1,1,8,3,-0.0779999999999998,"11","10","sw/sw/sw","6",2,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1250","02",2,"forced",10,4,"learn",3,3,1,0,0.4,0.651,0,63,"L",2,1,0,1,1,0,1,"L",2,1,1,3,4,0.251,"6","3","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1251","02",2,"forced",10,5,"learn",8,8,1,1,1.2,1.174,0,59,"R",2,1,0,1,1,0,1,"R",2,1,1,8,5,-0.026,"12","10","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1252","02",2,"forced",10,6,"learn",4,4,1,1,0.9,0.877,0,64,"L",2,1,0,1,1,0,1,"L",2,1,1,4,6,-0.023,"9","7","sw/rep/sw","6",8,3,"1/1/1",1,"1/1/1",1,1,"c_late","b_mid","b_mid2"
"1253","02",2,"forced",10,7,"learn",2,1,0,1,0.8,0.865,0,60,"L",1,0,1,1,0,1,1,"L",1,1,1,2,7,0.0649999999999999,"9","6","rep/sw/sw","4",4,1,"1/1/0",0,"1/1/0",1,1,"c_late","b_mid","b_mid2"
"1254","02",2,"forced",10,8,"learn",4,4,1,0,0.4,0.757,0,65,"L",2,0,1,1,0,1,1,"L",2,1,1,4,8,0.357,"7","3","rep/sw/sw","4",2,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid2"
"1255","02",2,"forced",10,9,"learn",3,3,1,1,1.1,1.195,0,64,"L",2,0,0,1,0,0,1,"L",2,1,1,3,9,0.095,"12","9","rep/rep/sw","2",4,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1256","02",2,"forced",10,10,"learn",6,6,1,0,0.1,1.073,0,61,"R",1,1,1,1,1,1,1,"R",1,1,1,6,10,0.973,"11","1","sw/sw/sw","6",3,1,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late1"
"1257","02",2,"forced",10,11,"learn",1,1,1,0,0.1,0.733,0,64,"L",1,1,0,1,1,0,1,"L",1,1,1,1,11,0.633,"7","1","sw/rep/sw","6",6,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid2"
"1258","02",2,"forced",10,12,"learn",2,2,1,1,0.9,0.953,0,61,"L",1,0,0,1,0,0,1,"L",1,1,1,2,12,0.0529999999999999,"10","7","rep/rep/sw","2",1,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1259","02",2,"forced",10,13,"learn",6,6,1,0,0.9,1.261,0,62,"R",1,1,0,1,1,0,1,"R",1,1,1,6,13,0.361,"12","7","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"1260","02",2,"forced",10,14,"learn",8,8,1,1,0.7,0.69,0,60,"R",2,0,1,1,0,1,1,"R",2,1,1,8,14,-0.01,"6","5","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"1261","02",2,"forced",10,15,"learn",6,6,1,0,0.3,0.634,0,63,"R",1,0,1,1,0,1,1,"R",1,1,1,6,15,0.334,"5","2","rep/sw/sw","4",8,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1262","02",2,"forced",10,16,"learn",4,4,1,0,0.5,0.735,0,66,"L",2,1,1,1,1,1,1,"L",2,1,1,4,16,0.235,"7","4","sw/sw/sw","6",6,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"1263","02",2,"forced",10,17,"learn",5,5,1,0,0.4,0.621,0,56,"R",1,1,1,1,1,1,1,"R",1,1,1,5,17,0.221,"5","3","sw/sw/sw","6",4,1,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
"1264","02",2,"forced",10,18,"learn",6,6,1,0,0.1,0.552,0,64,"R",1,0,0,1,0,0,1,"R",1,1,1,6,18,0.452,"4","1","rep/rep/sw","2",5,1,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1265","02",2,"forced",10,19,"learn",7,7,1,1,1,1.002,0,64,"R",2,0,1,1,0,1,1,"R",2,1,1,7,19,0.002,"10","8","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late1"
"1266","02",2,"forced",10,20,"learn",6,6,1,1,0.7,0.727,0,65,"R",1,0,1,1,0,1,1,"R",1,1,1,6,20,0.027,"7","5","rep/sw/sw","4",7,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"1267","02",2,"forced",10,21,"learn",8,8,1,1,1.1,1.128,0,61,"R",2,0,1,1,0,1,1,"R",2,1,1,8,21,0.0279999999999998,"11","9","rep/sw/sw","4",6,1,"1/1/1",1,"1/1/1",1,1,"c_late","c_late","c_late2"
"1268","02",2,"forced",10,22,"learn",3,3,1,0,0.5,0.775,0,65,"L",2,1,0,1,1,0,1,"L",2,1,1,3,22,0.275,"7","4","sw/rep/sw","6",8,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid2"
"1269","02",2,"forced",10,23,"learn",8,8,1,1,0.7,0.745,0,62,"R",2,1,0,1,1,0,1,"R",2,1,1,8,23,0.045,"7","5","sw/rep/sw","6",3,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid2"
"1270","02",2,"forced",10,24,"learn",1,2,0,1,1.2,1.255,0,65,"L",1,1,1,1,1,1,1,"L",1,1,1,1,24,0.0549999999999999,"12","10","sw/sw/sw","6",8,1,"1/1/0",0,"1/1/0",1,1,"c_late","c_late","c_late2"
"1271","02",2,"forced",10,25,"learn",6,6,1,0,0.1,0.667,0,66,"R",1,1,0,1,1,0,1,"R",1,1,1,6,25,0.567,"6","1","sw/rep/sw","6",1,2,"1/1/1",1,"1/1/1",1,NA,"b_mid","b_mid","b_mid1"
"1272","02",2,"forced",10,26,"learn",6,6,1,0,0.3,0.449,0,67,"R",1,0,0,0,0,0,0,"R",1,1,1,6,26,0.149,"2","2","rep/rep/rep","0",6,0,"1/1/1",1,"1/1/1",1,1,"b_mid","a_early",NA
"1273","02",2,"forced",10,27,"learn",2,2,1,0,0.8,1.144,0,62,"L",1,1,0,1,1,0,1,"L",1,1,1,2,27,0.344,"12","6","sw/rep/sw","6",6,3,"1/1/1",1,"1/1/1",1,NA,"c_late","c_late","c_late2"
"1274","02",2,"forced",10,28,"learn",6,6,1,0,0.6,0.899,0,68,"R",1,1,0,1,1,0,1,"R",1,1,1,6,28,0.299,"9","5","sw/rep/sw","6",2,3,"1/1/1",1,"1/1/1",1,NA,"c_late","b_mid","b_mid2"
"1275","02",2,"forced",10,29,"learn",7,7,1,1,0.6,0.642,0,65,"R",2,0,1,1,0,1,1,"R",2,1,1,7,29,0.042,"6","5","rep/sw/sw","4",6,2,"1/1/1",1,"1/1/1",1,1,"b_mid","b_mid","b_mid1"
